AuthorID;AuthorsFollowedBy
756354199105261108; 'inner_blood'
756354199105261108; 'cultural_entrance'
756354199105261108; 'own_fishing'
756354199105261108; 'frequent_move'
756354199105261108; 'extreme_lie'
756354199105261108; 'long_change'
643761198501281146;'efficient_extent'
643761198501281146; 'aggressive_quantity'
643761198501281146; 'according_keep'
643761198501281146; 'round_issue'
643761198501281146; 'think_video'
643761198501281146; 'narrow_significance'
643761198501281146; 'safe_tax'
643761198501281146; 'native_truth'
643761198501281146; 'famous_medicine'
643761198501281146; 'accurate_winner'
159199198302103684;'comprehensive_alternative'
159199198302103684; 'efficient_nobody'
159199198302103684; 'thick_situation'
159199198302103684; 'old_sale'
159199198302103684; 'short_arm'
159199198302103684; 'little_sink'
159199198302103684; 'other_burn'
159199198302103684; 'alternative_style'
159199198302103684; 'complex_set'
159199198302103684; 'scared_tank'
906506196504256087;'upper_temporary'
906506196504256087; 'which_permit'
906506196504256087; 'only_plan'
906506196504256087; 'pregnant_share'
906506196504256087; 'existing_debt'
906506196504256087; 'mountain_cap'
906506196504256087; 'natural_property'
906506196504256087; 'basic_land'
906506196504256087; 'game_personal'
906506196504256087; 'living_bit'
906506196504256087; 'weird_star'
906506196504256087; 'used_shelter'
230419199903115569;'cheap_patience'
230419199903115569; 'external_prompt'
230419199903115569; 'complex_detail'
230419199903115569; 'more_meat'
230419199903115569; 'training_quantity'
230419199903115569; 'equivalent_cash'
725944199110059995;'royal_classic'
725944199110059995; 'minute_low'
725944199110059995; 'reasonable_resist'
725944199110059995; 'poor_road'
725944199110059995; 'wild_dance'
960446198704268322;'express_permit'
960446198704268322; 'general_instance'
960446198704268322; 'minute_claim'
960446198704268322; 'inside_pitch'
960446198704268322; 'left_charity'
960446198704268322; 'holiday_challenge'
960446198704268322; 'primary_minute'
960446198704268322; 'several_alcohol'
337117199308162900;'financial_loss'
337117199308162900; 'tall_assumption'
337117199308162900; 'patient_dust'
269348198705181026;'top_party'
269348198705181026; 'emotional_closet'
269348198705181026; 'angry_math'
269348198705181026; 'upper_picture'
269348198705181026; 'straight_principle'
269348198705181026; 'false_error'
269348198705181026; 'downtown_boot'
342582198408089351;'rough_bite'
342582198408089351; 'which_failure'
342582198408089351; 'wooden_psychology'
342582198408089351; 'weird_attempt'
342582198408089351; 'much_proposal'
342582198408089351; 'fine_disaster'
933269197506186736;'tough_judgment'
933269197506186736; 'horror_flight'
933269197506186736; 'scared_ease'
933269197506186736; 'pretend_boy'
933269197506186736; 'helpful_phone'
933269197506186736; 'visual_feed'
933269197506186736; 'final_regret'
568029196102215296;'significant_calendar'
568029196102215296; 'environmental_matter'
568029196102215296; 'mad_suit'
568029196102215296; 'funny_original'
377410197907118338;'vegetable_song'
377410197907118338; 'rough_resource'
377410197907118338; 'big_drawer'
377410197907118338; 'empty_cancer'
377410197907118338; 'more_body'
377410197907118338; 'vegetable_dog'
219609198007302655;'joint_youth'
219609198007302655; 'fine_objective'
219609198007302655; 'dry_permit'
219609198007302655; 'administrative_library'
219609198007302655; 'complete_kill'
219609198007302655; 'medium_contribution'
219609198007302655; 'work_string'
219609198007302655; 'still_valuable'
219609198007302655; 'famous_expert'
341750199402102096;'main_garage'
341750199402102096; 'subject_till'
341750199402102096; 'both_welcome'
341750199402102096; 'these_support'
341750199402102096; 'historical_sensitive'
341750199402102096; 'substantial_fun'
341750199402102096; 'incident_bus'
374246199510104140;'lonely_shake'
374246199510104140; 'visual_native'
374246199510104140; 'ugly_give'
374246199510104140; 'angry_clue'
374246199510104140; 'middle_love'
823389197301061994;'future_divide'
823389197301061994; 'left_girlfriend'
823389197301061994; 'historical_chest'
823389197301061994; 'careful_reception'
823389197301061994; 'action_news'
823389197301061994; 'primary_platform'
823389197301061994; 'leading_go'
823389197301061994; 'fine_kind'
917905199709109285;'trick_place'
917905199709109285; 'choice_assumption'
917905199709109285; 'common_spend'
917905199709109285; 'future_call'
917905199709109285; 'complete_song'
917905199709109285; 'gross_negotiation'
917905199709109285; 'secure_post'
478685200003228922;'remote_cup'
478685200003228922; 'material_farmer'
478685200003228922; 'all_category'
478685200003228922; 'late_husband'
478685200003228922; 'public_block'
478685200003228922; 'different_analyst'
412497198812028021;'similar_introduction'
412497198812028021; 'medium_brain'
412497198812028021; 'complex_original'
412497198812028021; 'proper_possibility'
412497198812028021; 'silver_money'
412497198812028021; 'cute_winner'
412497198812028021; 'what_string'
412497198812028021; 'certain_pop'
412497198812028021; 'historical_alcohol'
412497198812028021; 'numerous_radio'
412497198812028021; 'ill_external'
412497198812028021; 'wide_police'
485075197607022836;'loose_official'
485075197607022836; 'much_stroke'
485075197607022836; 'political_earth'
485075197607022836; 'difficult_order'
485075197607022836; 'western_line'
485075197607022836; 'enough_pot'
485075197607022836; 'joint_dance'
485075197607022836; 'technical_shot'
485075197607022836; 'chemical_income'
942879198208131754;'due_wish'
942879198208131754; 'less_tale'
942879198208131754; 'beginning_arrival'
942879198208131754; 'medium_flower'
942879198208131754; 'realistic_negative'
942879198208131754; 'soft_bench'
942879198208131754; 'think_line'
942879198208131754; 'opening_you'
942879198208131754; 'soft_fortune'
942879198208131754; 'extension_sentence'
942879198208131754; 'willing_basket'
468228199107041103;'similar_closet'
468228199107041103; 'raw_bar'
468228199107041103; 'little_history'
468228199107041103; 'grand_service'
468228199107041103; 'amazing_struggle'
468228199107041103; 'previous_neat'
768104199702137251;'known_hello'
768104199702137251; 'distinct_salad'
768104199702137251; 'long_mixture'
768104199702137251; 'positive_glove'
768104199702137251; 'individual_art'
768104199702137251; 'scared_commercial'
768104199702137251; 'dear_background'
640185199708125378;'natural_association'
640185199708125378; 'asleep_jury'
640185199708125378; 'angry_representative'
640185199708125378; 'this_minute'
640185199708125378; 'slow_pizza'
260535197006219538;'dependent_way'
260535197006219538; 'pretty_mud'
260535197006219538; 'proper_benefit'
260535197006219538; 'proof_bake'
260535197006219538; 'away_brief'
260535197006219538; 'still_unique'
807298197609184596;'that_salad'
807298197609184596; 'massive_accident'
807298197609184596; 'firm_strike'
807298197609184596; 'familiar_whole'
807298197609184596; 'valuable_philosophy'
807298197609184596; 'clear_smell'
807298197609184596; 'pregnant_profit'
807298197609184596; 'lost_explanation'
807298197609184596; 'political_opposite'
807298197609184596; 'grand_priority'
807298197609184596; 'able_nasty'
187914198312267459;'reasonable_efficiency'
187914198312267459; 'impressive_laugh'
187914198312267459; 'raw_fruit'
187914198312267459; 'general_responsibility'
187914198312267459; 'direct_cloud'
187914198312267459; 'hard_success'
187914198312267459; 'still_unique'
187914198312267459; 'only_finance'
187914198312267459; 'thin_highway'
194016197906131303;'straight_cap'
194016197906131303; 'calm_hold'
194016197906131303; 'potential_repair'
194016197906131303; 'powerful_claim'
194016197906131303; 'adult_conclusion'
194016197906131303; 'most_tension'
689141197012223922;'both_layer'
689141197012223922; 'late_sea'
689141197012223922; 'inner_trouble'
689141197012223922; 'quick_sister'
689141197012223922; 'real_worth'
689141197012223922; 'silly_disease'
689141197012223922; 'leading_platform'
689141197012223922; 'quick_dog'
689141197012223922; 'fine_process'
689141197012223922; 'odd_number'
689141197012223922; 'basic_pollution'
825683199711138025;'willing_fact'
825683199711138025; 'realistic_paper'
825683199711138025; 'leather_media'
825683199711138025; 'busy_director'
788917196306306426;'upper_routine'
788917196306306426; 'inevitable_attitude'
788917196306306426; 'aggressive_activity'
788917196306306426; 'slight_parent'
788917196306306426; 'novel_industry'
788917196306306426; 'apart_condition'
788917196306306426; 'opening_towel'
981492198112083511;'old_low'
981492198112083511; 'entire_disease'
981492198112083511; 'short_opposite'
981492198112083511; 'airline_lunch'
981492198112083511; 'asleep_internet'
981492198112083511; 'proper_garden'
981492198112083511; 'mental_dream'
981492198112083511; 'evening_buyer'
981492198112083511; 'previous_neat'
405320196904082837;'initial_anger'
405320196904082837; 'material_slice'
405320196904082837; 'temporary_other'
405320196904082837; 'glad_word'
405320196904082837; 'routine_video'
405320196904082837; 'beginning_contribution'
405320196904082837; 'much_stroke'
405320196904082837; 'private_bake'
405320196904082837; 'inevitable_independent'
405320196904082837; 'fast_gather'
405320196904082837; 'major_refuse'
532728197406173254;'perfect_fall'
181836196112168198;'nearby_risk'
181836196112168198; 'political_request'
181836196112168198; 'correct_beyond'
181836196112168198; 'alone_read'
181836196112168198; 'natural_music'
181836196112168198; 'weak_neck'
181836196112168198; 'negative_scene'
181836196112168198; 'status_marketing'
898446196505039578;'educational_inevitable'
898446196505039578; 'sure_economy'
898446196505039578; 'odd_variation'
898446196505039578; 'few_possession'
898446196505039578; 'fat_tomorrow'
898446196505039578; 'airline_dinner'
34014419801204688X;'apart_relation'
34014419801204688X; 'just_play'
34014419801204688X; 'material_dump'
34014419801204688X; 'significant_extension'
34014419801204688X; 'proof_forever'
34014419801204688X; 'other_most'
34014419801204688X; 'educational_raw'
34014419801204688X; 'stupid_till'
34014419801204688X; 'brilliant_bathroom'
932585196703211647;'due_miss'
932585196703211647; 'agent_nerve'
932585196703211647; 'internal_work'
863780198501145873;'federal_club'
863780198501145873; 'frequent_revenue'
863780198501145873; 'royal_plant'
863780198501145873; 'confident_thing'
863780198501145873; 'choice_special'
863780198501145873; 'empty_engineer'
863780198501145873; 'international_web'
863780198501145873; 'narrow_basket'
809862196807117785;'nearby_somewhere'
809862196807117785; 'such_view'
809862196807117785; 'ok_capital'
809862196807117785; 'tiny_working'
809862196807117785; 'aware_trip'
809862196807117785; 'wonderful_investment'
809862196807117785; 'informal_tower'
809862196807117785; 'curious_comment'
158100199804012768;'environmental_dig'
158100199804012768; 'adult_maximum'
158100199804012768; 'these_support'
158100199804012768; 'every_attention'
158100199804012768; 'neither_train'
158100199804012768; 'then_district'
158100199804012768; 'upstairs_summer'
158100199804012768; 'master_storm'
158100199804012768; 'unique_royal'
158100199804012768; 'designer_direction'
158100199804012768; 'southern_river'
30211219710709383X;'necessary_clock'
30211219710709383X; 'external_communication'
30211219710709383X; 'open_interest'
30211219710709383X; 'natural_hurt'
30211219710709383X; 'then_lady'
30211219710709383X; 'sweet_floor'
30211219710709383X; 'several_tale'
585063197904285016;'chance_machine'
585063197904285016; 'objective_lock'
585063197904285016; 'narrow_roof'
585063197904285016; 'vegetable_presence'
585063197904285016; 'dangerous_coach'
585063197904285016; 'tiny_attempt'
585063197904285016; 'flat_painting'
585063197904285016; 'better_feeling'
585063197904285016; 'pleasant_emotion'
585063197904285016; 'ready_knee'
585063197904285016; 'routine_race'
585063197904285016; 'calm_dead'
953590197211259521;'terrible_variation'
953590197211259521; 'public_database'
953590197211259521; 'unhappy_independence'
953590197211259521; 'smooth_cup'
953590197211259521; 'extra_still'
953590197211259521; 'royal_rush'
485251196008163114;'future_divide'
485251196008163114; 'slow_climate'
485251196008163114; 'designer_housing'
485251196008163114; 'dry_chip'
485251196008163114; 'sad_ball'
485251196008163114; 'narrow_significance'
485251196008163114; 'nearby_dust'
485251196008163114; 'nice_finance'
485251196008163114; 'round_unique'
406174198711074986;'expensive_counter'
406174198711074986; 'silver_appeal'
406174198711074986; 'top_wall'
406174198711074986; 'every_lesson'
406174198711074986; 'which_sky'
406174198711074986; 'spare_private'
406174198711074986; 'think_ear'
406174198711074986; 'competitive_desk'
406174198711074986; 'game_personal'
406174198711074986; 'kitchen_jump'
406174198711074986; 'whole_dependent'
406174198711074986; 'east_poet'
462692198009054739;'accurate_pitch'
462692198009054739; 'current_hour'
462692198009054739; 'period_distribution'
462692198009054739; 'appropriate_storage'
462692198009054739; 'initial_credit'
462692198009054739; 'tiny_man'
462692198009054739; 'junior_motor'
811727197504181100;'particular_exchange'
811727197504181100; 'certain_spot'
811727197504181100; 'pure_march'
811727197504181100; 'useful_session'
811727197504181100; 'salt_joke'
370384197903212135;'less_management'
370384197903212135; 'born_character'
370384197903212135; 'powerful_nasty'
370384197903212135; 'forward_shake'
370384197903212135; 'commercial_presentation'
432112197511097436;'ago_conversation'
432112197511097436; 'legal_physical'
432112197511097436; 'suspicious_focus'
432112197511097436; 'consistent_peak'
432112197511097436; 'pure_role'
432112197511097436; 'available_air'
432112197511097436; 'pleasant_consideration'
432112197511097436; 'consistent_reputation'
432112197511097436; 'alive_revenue'
432112197511097436; 'main_specialist'
297752199309167569;'decent_access'
297752199309167569; 'day_catch'
556708200002227769;'status_round'
556708200002227769; 'pure_put'
556708200002227769; 'spare_imagination'
556708200002227769; 'serious_hat'
556708200002227769; 'independent_pair'
556708200002227769; 'private_classic'
556708200002227769; 'visible_assignment'
556708200002227769; 'visual_love'
109492199305287877;'psychological_tone'
109492199305287877; 'business_green'
109492199305287877; 'think_sink'
109492199305287877; 'much_stroke'
109492199305287877; 'equivalent_sail'
109492199305287877; 'electrical_constant'
841315196702014817;'emotional_bar'
841315196702014817; 'better_ground'
841315196702014817; 'familiar_schedule'
841315196702014817; 'federal_requirement'
841315196702014817; 'fresh_hide'
841315196702014817; 'better_lesson'
841315196702014817; 'dear_bat'
43657019731109191X;'top_divide'
43657019731109191X; 'physical_wedding'
43657019731109191X; 'money_grocery'
43657019731109191X; 'any_top'
43657019731109191X; 'some_combine'
43657019731109191X; 'extreme_potential'
43657019731109191X; 'unfair_assistant'
43657019731109191X; 'pretty_shot'
43657019731109191X; 'lucky_doctor'
692941196210137843;'rich_resort'
692941196210137843; 'prior_volume'
692941196210137843; 'entire_bit'
692941196210137843; 'commercial_response'
692941196210137843; 'effective_oven'
336711197301303971;'total_whole'
336711197301303971; 'poor_search'
336711197301303971; 'suitable_dot'
336711197301303971; 'true_beautiful'
336711197301303971; 'key_subject'
336711197301303971; 'savings_quiet'
336711197301303971; 'agent_sign'
77299519840727839X;'scared_sell'
77299519840727839X; 'soft_account'
77299519840727839X; 'dress_stick'
77299519840727839X; 'standard_fly'
77299519840727839X; 'federal_piano'
77299519840727839X; 'hard_success'
77299519840727839X; 'anxious_historian'
77299519840727839X; 'used_celebration'
77299519840727839X; 'chance_swim'
213393196011238495;'neat_patient'
213393196011238495; 'few_speaker'
213393196011238495; 'fat_answer'
213393196011238495; 'round_unique'
89832519850718739X;'middle_rain'
89832519850718739X; 'animal_point'
89832519850718739X; 'heavy_fee'
89832519850718739X; 'funny_laugh'
89832519850718739X; 'distinct_final'
89832519850718739X; 'simple_opening'
738728198606123283;'desperate_animal'
738728198606123283; 'tough_man'
738728198606123283; 'main_tension'
738728198606123283; 'think_fortune'
738728198606123283; 'car_volume'
738728198606123283; 'professional_water'
738728198606123283; 'known_difficulty'
738728198606123283; 'lonely_committee'
738728198606123283; 'kitchen_safety'
738728198606123283; 'silver_goal'
738728198606123283; 'work_string'
814765196506302785;'confident_disaster'
814765196506302785; 'nearby_cheek'
814765196506302785; 'sick_edge'
814765196506302785; 'general_club'
814765196506302785; 'annual_principle'
814765196506302785; 'time_extension'
300417198506159008;'quick_sister'
300417198506159008; 'private_alarm'
300417198506159008; 'material_sentence'
300417198506159008; 'top_quiet'
300417198506159008; 'proper_garden'
300417198506159008; 'mental_dream'
300417198506159008; 'mobile_sport'
300417198506159008; 'pretty_shot'
300417198506159008; 'late_husband'
45565819631217277X;'useful_pin'
45565819631217277X; 'aware_freedom'
45565819631217277X; 'close_uncle'
45565819631217277X; 'realistic_negative'
45565819631217277X; 'entire_information'
45565819631217277X; 'live_championship'
45565819631217277X; 'sad_situation'
45565819631217277X; 'commercial_presentation'
45565819631217277X; 'suitable_due'
394042199403084604;'right_time'
394042199403084604; 'either_thought'
394042199403084604; 'prior_expert'
394042199403084604; 'glad_word'
394042199403084604; 'beginning_arrival'
394042199403084604; 'latter_challenge'
394042199403084604; 'federal_spring'
394042199403084604; 'secret_bicycle'
394042199403084604; 'physical_shop'
602775198910256478;'pretend_baby'
602775198910256478; 'potential_thanks'
602775198910256478; 'some_roll'
602775198910256478; 'gross_step'
602775198910256478; 'remarkable_bridge'
602775198910256478; 'chicken_responsibility'
602775198910256478; 'professional_clothes'
664802198106272098;'simple_association'
664802198106272098; 'impressive_stranger'
664802198106272098; 'valuable_part'
664802198106272098; 'proper_seat'
664802198106272098; 'ok_sister'
664802198106272098; 'expert_young'
664802198106272098; 'large_chapter'
610723196408135632;'green_kick'
610723196408135632; 'choice_membership'
610723196408135632; 'dead_activity'
610723196408135632; 'content_cookie'
610723196408135632; 'additional_chest'
610723196408135632; 'equal_attempt'
604591199309106853;'historical_estate'
604591199309106853; 'complex_media'
604591199309106853; 'classic_area'
604591199309106853; 'lucky_order'
604591199309106853; 'mental_performance'
604591199309106853; 'mobile_surround'
910670199601185571;'administrative_stomach'
910670199601185571; 'simple_club'
910670199601185571; 'mobile_click'
910670199601185571; 'horror_security'
910670199601185571; 'downtown_birthday'
910670199601185571; 'red_audience'
910670199601185571; 'nervous_garden'
696329199001062857;'sure_weird'
696329199001062857; 'fresh_virus'
696329199001062857; 'unusual_score'
696329199001062857; 'scared_boot'
696329199001062857; 'political_earth'
696329199001062857; 'yellow_gain'
696329199001062857; 'yellow_name'
696329199001062857; 'nervous_fill'
696329199001062857; 'emotional_drink'
696329199001062857; 'inevitable_cry'
24806119700822863X;'emotional_closet'
24806119700822863X; 'embarrassed_boat'
24806119700822863X; 'shot_policy'
24806119700822863X; 'white_crazy'
24806119700822863X; 'mountain_thanks'
671736197012294643;'practical_weird'
671736197012294643; 'human_cloud'
671736197012294643; 'powerful_claim'
671736197012294643; 'equal_profile'
671736197012294643; 'nervous_dump'
671736197012294643; 'silly_disease'
671736197012294643; 'annual_orange'
671736197012294643; 'home_mud'
671736197012294643; 'winter_commercial'
671736197012294643; 'appropriate_feature'
671736197012294643; 'historical_usual'
419731200005141042;'strange_media'
419731200005141042; 'empty_object'
419731200005141042; 'vegetable_chance'
419731200005141042; 'quick_queen'
419731200005141042; 'fun_tough'
419731200005141042; 'what_judge'
419731200005141042; 'severe_mention'
419731200005141042; 'hour_a'
440746197004249227;'double_exchange'
440746197004249227; 'illegal_struggle'
440746197004249227; 'dry_join'
440746197004249227; 'quick_other'
564469197104289102;'purple_address'
564469197104289102; 'dark_resist'
564469197104289102; 'visible_escape'
564469197104289102; 'wild_program'
564469197104289102; 'incident_combine'
564469197104289102; 'high_earth'
564469197104289102; 'purple_importance'
564469197104289102; 'embarrassed_song'
741491199710082619;'brief_floor'
741491199710082619; 'enough_male'
741491199710082619; 'extreme_lie'
741491199710082619; 'party_philosophy'
96953019970928998X;'positive_eye'
96953019970928998X; 'national_upper'
324945197812015729;'false_pain'
324945197812015729; 'close_enthusiasm'
324945197812015729; 'winter_chart'
324945197812015729; 'entire_judge'
324945197812015729; 'anxious_sky'
324945197812015729; 'glass_site'
324945197812015729; 'hard_bank'
648904199402048069;'active_expert'
648904199402048069; 'specific_shape'
648904199402048069; 'new_revenue'
648904199402048069; 'evening_spot'
